"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-5", "2802", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:1#run:1, target=Database:1#done_read:11"
"Thread-5", "2803", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-5", "2804", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-6", "2805", "ReadersWritersSemaphore.java:116", "Method Exit", " returner=Database:1#request_read:12, value=<void>"
"Thread-7", "2806", "ReadersWritersSemaphore.java:110", "Field Write", " context=Database:1, wr=2"
"Thread-5", "2807", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-6", "2808", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-6", "2809", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-7", "2810", "ReadersWritersSemaphore.java:103", "Line Step", " file=ReadersWritersSemaphore.java, line=103"
"Thread-6", "2811", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:2, d"
"Thread-7", "2812", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, w"
"Thread-6", "2813", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:2#run:2, target=Database:1#read:12"
"Thread-6", "2814", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-6", "2815", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-7", "2816", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, ww"
"Thread-6", "2817", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-7", "2818", "ReadersWritersSemaphore.java:112", "Line Step", " file=ReadersWritersSemaphore.java, line=112"
"Thread-6", "2819", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:12, result=45545"
"Thread-6", "2820", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:12, value=45545"
"Thread-7", "2821", "ReadersWritersSemaphore.java:112", "Field Read", " context=Database:1, r"
"Thread-6", "2822", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-6", "2823", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-7", "2824", "ReadersWritersSemaphore.java:112", "Field Write", " context=Database:1, r=8"
"Thread-7", "2825", "ReadersWritersSemaphore.java:113", "Line Step", " file=ReadersWritersSemaphore.java, line=113"
"Thread-7", "2826", "ReadersWritersSemaphore.java:113", "Field Read", " context=Database:1, s1"
"Thread-6", "2827", "ReadersWritersSemaphore.java:58", "Line Step", " file=ReadersWritersSemaphore.java, line=58"
"Thread-7", "2828", "ReadersWritersSemaphore.java:114", "Line Step", " file=ReadersWritersSemaphore.java, line=114"
"Thread-8", "2829", "ReadersWritersSemaphore.java:110", "Line Step", " file=ReadersWritersSemaphore.java, line=110"
"Thread-6", "2830", "ReadersWritersSemaphore.java:58", "Field Read", " context=Reader:2, d"
"Thread-7", "2831", "ReadersWritersSemaphore.java:116", "Line Step", " file=ReadersWritersSemaphore.java, line=116"
"Thread-8", "2832", "ReadersWritersSemaphore.java:110", "Field Read", " context=Database:1, wr"
"Thread-6", "2833", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:2#run:2, target=Database:1#done_read:12"
"Thread-6", "2834", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-6", "2835", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-7", "2836", "ReadersWritersSemaphore.java:116", "Method Exit", " returner=Database:1#request_read:13, value=<void>"
"Thread-8", "2837", "ReadersWritersSemaphore.java:110", "Field Write", " context=Database:1, wr=1"
"Thread-6", "2838", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-7", "2839", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-7", "2840", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-8", "2841", "ReadersWritersSemaphore.java:103", "Line Step", " file=ReadersWritersSemaphore.java, line=103"
"Thread-7", "2842", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:3, d"
"Thread-8", "2843", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, w"
"Thread-7", "2844", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:3#run:3, target=Database:1#read:13"
"Thread-7", "2845", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-7", "2846", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-8", "2847", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, ww"
"Thread-7", "2848", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-8", "2849", "ReadersWritersSemaphore.java:112", "Line Step", " file=ReadersWritersSemaphore.java, line=112"
"Thread-7", "2850", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:13, result=45545"
"Thread-7", "2851", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:13, value=45545"
"Thread-8", "2852", "ReadersWritersSemaphore.java:112", "Field Read", " context=Database:1, r"
"Thread-7", "2853", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-7", "2854", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-8", "2855", "ReadersWritersSemaphore.java:112", "Field Write", " context=Database:1, r=9"
"Thread-8", "2856", "ReadersWritersSemaphore.java:113", "Line Step", " file=ReadersWritersSemaphore.java, line=113"
"Thread-7", "2857", "ReadersWritersSemaphore.java:58", "Line Step", " file=ReadersWritersSemaphore.java, line=58"
"Thread-8", "2858", "ReadersWritersSemaphore.java:113", "Field Read", " context=Database:1, s1"
"Thread-7", "2859", "ReadersWritersSemaphore.java:58", "Field Read", " context=Reader:3, d"
"Thread-8", "2860", "ReadersWritersSemaphore.java:114", "Line Step", " file=ReadersWritersSemaphore.java, line=114"
"Thread-9", "2861", "ReadersWritersSemaphore.java:110", "Line Step", " file=ReadersWritersSemaphore.java, line=110"
"Thread-7", "2862", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:3#run:3, target=Database:1#done_read:13"
"Thread-7", "2863", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-7", "2864", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-8", "2865", "ReadersWritersSemaphore.java:116", "Line Step", " file=ReadersWritersSemaphore.java, line=116"
"Thread-9", "2866", "ReadersWritersSemaphore.java:110", "Field Read", " context=Database:1, wr"
"Thread-7", "2867", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-8", "2868", "ReadersWritersSemaphore.java:116", "Method Exit", " returner=Database:1#request_read:14, value=<void>"
"Thread-9", "2869", "ReadersWritersSemaphore.java:110", "Field Write", " context=Database:1, wr=0"
"Thread-8", "2870", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-8", "2871", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-9", "2872", "ReadersWritersSemaphore.java:103", "Line Step", " file=ReadersWritersSemaphore.java, line=103"
"Thread-8", "2873", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:4, d"
"Thread-9", "2874", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, w"
"Thread-8", "2875", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:4#run:4, target=Database:1#read:14"
"Thread-8", "2876", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-8", "2877", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-9", "2878", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, ww"
"Thread-8", "2879", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-9", "2880", "ReadersWritersSemaphore.java:112", "Line Step", " file=ReadersWritersSemaphore.java, line=112"
"Thread-8", "2881", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:14, result=45545"
"Thread-8", "2882", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:14, value=45545"
"Thread-9", "2883", "ReadersWritersSemaphore.java:112", "Field Read", " context=Database:1, r"
"Thread-8", "2884", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-8", "2885", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-9", "2886", "ReadersWritersSemaphore.java:112", "Field Write", " context=Database:1, r=10"
"Thread-9", "2887", "ReadersWritersSemaphore.java:113", "Line Step", " file=ReadersWritersSemaphore.java, line=113"
"Thread-9", "2888", "ReadersWritersSemaphore.java:113", "Field Read", " context=Database:1, s1"
"Thread-8", "2889", "ReadersWritersSemaphore.java:58", "Line Step", " file=ReadersWritersSemaphore.java, line=58"
"Thread-9", "2890", "ReadersWritersSemaphore.java:114", "Line Step", " file=ReadersWritersSemaphore.java, line=114"
"Thread-10", "2891", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-8", "2892", "ReadersWritersSemaphore.java:58", "Field Read", " context=Reader:4, d"
"Thread-9", "2893", "ReadersWritersSemaphore.java:116", "Line Step", " file=ReadersWritersSemaphore.java, line=116"
"Thread-10", "2894", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-8", "2895", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:4#run:4, target=Database:1#done_read:14"
"Thread-8", "2896", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-8", "2897", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-9", "2898", "ReadersWritersSemaphore.java:116", "Method Exit", " returner=Database:1#request_read:15, value=<void>"
"Thread-10", "2899", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=9"
"Thread-8", "2900", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-9", "2901", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-9", "2902", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-10", "2903", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-9", "2904", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:5, d"
"Thread-10", "2905", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-9", "2906", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:5#run:5, target=Database:1#read:15"
"Thread-9", "2907", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-9", "2908", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-10", "2909", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-9", "2910", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-10", "2911", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-9", "2912", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:15, result=45545"
"Thread-9", "2913", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:15, value=45545"
"Thread-10", "2914", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-9", "2915", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-9", "2916", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-10", "2917", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-10", "2918", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-11", "2919", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-10", "2920", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-9", "2921", "ReadersWritersSemaphore.java:58", "Line Step", " file=ReadersWritersSemaphore.java, line=58"
"Thread-11", "2922", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-10", "2923", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:6, value=<void>"
"Thread-9", "2924", "ReadersWritersSemaphore.java:58", "Field Read", " context=Reader:5, d"
"Thread-11", "2925", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=8"
"Thread-10", "2926", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-10", "2927", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-9", "2928", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:5#run:5, target=Database:1#done_read:15"
"Thread-9", "2929", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-9", "2930", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-11", "2931", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-10", "2932", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:6#run:6, i=1"
"Thread-10", "2933", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-9", "2934", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-11", "2935", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-10", "2936", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:6, d"
"Thread-11", "2937", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-10", "2938", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:6#run:6, target=Database:1#request_read:16"
"Thread-10", "2939", "ReadersWritersSemaphore.java:99", "Method Entered", " "
"Thread-10", "2940", "ReadersWritersSemaphore.java:102", "Line Step", " file=ReadersWritersSemaphore.java, line=102"
"Thread-11", "2941", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-10", "2942", "ReadersWritersSemaphore.java:102", "Field Read", " context=Database:1, s1"
"Thread-11", "2943", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-11", "2944", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-11", "2945", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-12", "2946", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-11", "2947", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-12", "2948", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-11", "2949", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:7, value=<void>"
"Thread-12", "2950", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=7"
"Thread-11", "2951", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-11", "2952", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-12", "2953", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-11", "2954", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:7#run:7, i=1"
"Thread-11", "2955", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-12", "2956", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-11", "2957", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:7, d"
"Thread-12", "2958", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-11", "2959", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:7#run:7, target=Database:1#request_read:17"
"Thread-11", "2960", "ReadersWritersSemaphore.java:99", "Method Entered", " "
